session_id,vehicle_id,vehicle_type,number_plate,entry_time,exit_time,crossing_duration,run_type,algorithm,created_at
session_1781686629492,sim-e4f93e94ad91,v753,car,TS25UZ9449,0.0,907.45,907.45,rl,Custom,2026-06-17T08:58:37.754973
session_1781686629492,sim-e4f93e94ad91,v758,delivery_bike,TN18UQ8601,0.0,908.05,908.05,rl,Custom,2026-06-17T08:58:37.761695
session_1781686629492,sim-e4f93e94ad91,v749,car,TS42ZO3958,0.0,908.25,908.25,rl,Custom,2026-06-17T08:58:37.761695
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,908.35,908.35,rl,Custom,2026-06-17T08:58:37.823647
session_1781686629492,sim-e4f93e94ad91,v759,two_wheeler,KL40FT7028,0.0,908.45,908.45,rl,PPO,2026-06-17T08:58:37.823647
session_1781686629492,sim-e4f93e94ad91,v740,two_wheeler,AP43KR5637,0.0,908.45,908.45,rl,DQN,2026-06-17T08:58:37.823647
session_1781686629492,sim-e4f93e94ad91,v757,auto_rickshaw,TN54MP9645,0.0,909.05,909.05,rl,DQN,2026-06-17T08:58:37.838625
session_1781686629492,sim-e4f93e94ad91,v758,delivery_bike,TN18UQ8601,0.0,909.35,909.35,rl,SAC,2026-06-17T08:58:37.905331
session_1781686629492,sim-e4f93e94ad91,v759,two_wheeler,KL40FT7028,0.0,909.35,909.35,rl,SAC,2026-06-17T08:58:37.905331
session_1781686629492,sim-e4f93e94ad91,v755,two_wheeler,KA88OM2118,0.0,909.35,909.35,rl,Custom,2026-06-17T08:58:37.911599
session_1781686629492,sim-e4f93e94ad91,v751,cab,TN59PH1543,0.0,909.65,909.65,rl,DQN,2026-06-17T08:58:37.919278
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,910.35,910.35,baseline,fixed_time,2026-06-17T08:58:37.984325
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,910.35,910.35,rl,DQN,2026-06-17T08:58:37.990682
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,910.35,910.35,rl,SAC,2026-06-17T08:58:37.994366
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,910.35,910.35,rl,SAC,2026-06-17T08:58:37.996365
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,910.35,910.35,rl,A2C,2026-06-17T08:58:37.997702
session_1781686629492,sim-e4f93e94ad91,v760,two_wheeler,DL36MD8369,0.0,910.45,910.45,rl,DQN,2026-06-17T08:58:38.001575
session_1781686629492,sim-e4f93e94ad91,v761,car,MH95YT6125,0.0,910.95,910.95,rl,SAC,2026-06-17T08:58:38.001575
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,911.35,911.35,rl,PPO,2026-06-17T08:58:38.092307
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,911.35,911.35,rl,SAC,2026-06-17T08:58:38.092307
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,911.35,911.35,rl,A2C,2026-06-17T08:58:38.092307
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,912.35,912.35,rl,DQN,2026-06-17T08:58:38.172446
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,912.35,912.35,rl,SAC,2026-06-17T08:58:38.178543
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,912.35,912.35,rl,A2C,2026-06-17T08:58:38.178543
session_1781686629492,sim-e4f93e94ad91,v763,delivery_bike,DL86MU6539,0.0,912.65,912.65,rl,Custom,2026-06-17T08:58:38.178543
session_1781686629492,sim-e4f93e94ad91,v763,delivery_bike,DL86MU6539,0.0,912.75,912.75,rl,SAC,2026-06-17T08:58:38.188190
session_1781686629492,sim-e4f93e94ad91,v762,ev_scooter,AP33HJ4568,0.0,913.35,913.35,rl,PPO,2026-06-17T08:58:38.250839
session_1781686629492,sim-e4f93e94ad91,v763,delivery_bike,DL86MU6539,0.0,914.05,914.05,rl,A2C,2026-06-17T08:58:38.250839
session_1781686629492,sim-e4f93e94ad91,v774,car,TS18QC2774,0.0,914.35,914.35,rl,DQN,2026-06-17T08:58:38.338465
session_1781686629492,sim-e4f93e94ad91,v774,car,TS18QC2774,0.0,914.35,914.35,rl,SAC,2026-06-17T08:58:38.354278
session_1781686629492,sim-e4f93e94ad91,v774,car,TS18QC2774,0.0,914.35,914.35,rl,A2C,2026-06-17T08:58:38.361405
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,914.55,914.55,rl,SAC,2026-06-17T08:58:38.364481
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,914.55,914.55,rl,A2C,2026-06-17T08:58:38.364481
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,914.65,914.65,rl,Custom,2026-06-17T08:58:38.369908
session_1781686629492,sim-e4f93e94ad91,v760,two_wheeler,DL36MD8369,0.0,915.25,915.25,rl,PPO,2026-06-17T08:58:38.379065
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,915.35,915.35,rl,SAC,2026-06-17T08:58:38.443379
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,915.35,915.35,rl,A2C,2026-06-17T08:58:38.445387
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,915.45,915.45,rl,SAC,2026-06-17T08:58:38.448315
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,915.45,915.45,rl,A2C,2026-06-17T08:58:38.452577
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,916.15,916.15,rl,Custom,2026-06-17T08:58:38.461539
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,916.35,916.35,rl,PPO,2026-06-17T08:58:38.525051
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,916.35,916.35,rl,A2C,2026-06-17T08:58:38.525051
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,917.35,917.35,baseline,fixed_time,2026-06-17T08:58:38.619348
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,917.35,917.35,rl,SAC,2026-06-17T08:58:38.635194
session_1781686629492,sim-e4f93e94ad91,v766,car,AP36CX8233,0.0,917.35,917.35,rl,A2C,2026-06-17T08:58:38.642325
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,917.35,917.35,rl,A2C,2026-06-17T08:58:38.642325
session_1781686629492,sim-e4f93e94ad91,v766,car,AP36CX8233,0.0,917.65,917.65,rl,Custom,2026-06-17T08:58:38.650882
session_1781686629492,sim-e4f93e94ad91,v766,car,AP36CX8233,0.0,917.75,917.75,rl,SAC,2026-06-17T08:58:38.650882
session_1781686629492,sim-e4f93e94ad91,v767,two_wheeler,KL67RL6339,0.0,918.05,918.05,baseline,fixed_time,2026-06-17T08:58:38.661177
session_1781686629492,sim-e4f93e94ad91,v767,two_wheeler,KL67RL6339,0.0,918.15,918.15,rl,PPO,2026-06-17T08:58:38.661691
session_1781686629492,sim-e4f93e94ad91,v759,two_wheeler,KL40FT7028,0.0,918.55,918.55,rl,DQN,2026-06-17T08:58:38.742477
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,919.15,919.15,rl,DQN,2026-06-17T08:58:38.742477
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,920.15,920.15,rl,DQN,2026-06-17T08:58:38.824163
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,920.35,920.35,rl,PPO,2026-06-17T08:58:38.903032
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,920.35,920.35,rl,A2C,2026-06-17T08:58:38.905043
session_1781686629492,sim-e4f93e94ad91,v763,delivery_bike,DL86MU6539,0.0,920.55,920.55,rl,DQN,2026-06-17T08:58:38.911410
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,921.35,921.35,rl,DQN,2026-06-17T08:58:38.989229
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,922.25,922.25,rl,DQN,2026-06-17T08:58:39.005489
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,922.35,922.35,rl,PPO,2026-06-17T08:58:39.075650
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,922.35,922.35,rl,A2C,2026-06-17T08:58:39.075650
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,922.35,922.35,rl,Custom,2026-06-17T08:58:39.085921
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,923.05,923.05,rl,A2C,2026-06-17T08:58:39.092138
session_1781686629492,sim-e4f93e94ad91,v767,two_wheeler,KL67RL6339,0.0,923.25,923.25,rl,SAC,2026-06-17T08:58:39.092138
session_1781686629492,sim-e4f93e94ad91,v782,car,KA21SD3159,0.0,923.35,923.35,baseline,fixed_time,2026-06-17T08:58:39.170215
session_1781686629492,sim-e4f93e94ad91,v782,car,KA21SD3159,0.0,923.35,923.35,rl,DQN,2026-06-17T08:58:39.170215
session_1781686629492,sim-e4f93e94ad91,v782,car,KA21SD3159,0.0,923.35,923.35,rl,A2C,2026-06-17T08:58:39.185338
session_1781686629492,sim-e4f93e94ad91,v762,ev_scooter,AP33HJ4568,0.0,923.45,923.45,rl,SAC,2026-06-17T08:58:39.185338
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,923.55,923.55,baseline,fixed_time,2026-06-17T08:58:39.192283
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,923.75,923.75,rl,A2C,2026-06-17T08:58:39.192283
session_1781686629492,sim-e4f93e94ad91,v751,cab,TN59PH1543,0.0,924.15,924.15,rl,SAC,2026-06-17T08:58:39.201559
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,924.35,924.35,rl,PPO,2026-06-17T08:58:39.280186
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,924.35,924.35,rl,A2C,2026-06-17T08:58:39.282198
session_1781686629492,sim-e4f93e94ad91,v760,two_wheeler,DL36MD8369,0.0,924.45,924.45,rl,Custom,2026-06-17T08:58:39.295658
session_1781686629492,sim-e4f93e94ad91,v762,ev_scooter,AP33HJ4568,0.0,924.45,924.45,rl,Custom,2026-06-17T08:58:39.296209
session_1781686629492,sim-e4f93e94ad91,v767,two_wheeler,KL67RL6339,0.0,924.45,924.45,rl,Custom,2026-06-17T08:58:39.296209
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,924.45,924.45,rl,Custom,2026-06-17T08:58:39.296209
session_1781686629492,sim-e4f93e94ad91,v761,car,MH95YT6125,0.0,925.25,925.25,rl,PPO,2026-06-17T08:58:39.313548
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,925.35,925.35,rl,PPO,2026-06-17T08:58:39.382951
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,925.45,925.45,rl,PPO,2026-06-17T08:58:39.395749
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,925.65,925.65,rl,DQN,2026-06-17T08:58:39.400899
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,926.05,926.05,rl,PPO,2026-06-17T08:58:39.407643
session_1781686629492,sim-e4f93e94ad91,v784,ev_scooter,AP91QI6436,0.0,926.35,926.35,rl,Custom,2026-06-17T08:58:39.478843
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,926.65,926.65,rl,PPO,2026-06-17T08:58:39.490136
session_1781686629492,sim-e4f93e94ad91,v774,car,TS18QC2774,0.0,926.75,926.75,rl,Custom,2026-06-17T08:58:39.495330
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,927.35,927.35,rl,PPO,2026-06-17T08:58:39.562323
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,927.35,927.35,rl,PPO,2026-06-17T08:58:39.567090
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,927.35,927.35,rl,DQN,2026-06-17T08:58:39.574005
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,927.35,927.35,rl,A2C,2026-06-17T08:58:39.577310
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,928.05,928.05,rl,PPO,2026-06-17T08:58:39.586750
session_1781686629492,sim-e4f93e94ad91,v772,ev_scooter,DL01XL5830,0.0,929.15,929.15,rl,DQN,2026-06-17T08:58:39.661410
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,929.35,929.35,baseline,fixed_time,2026-06-17T08:58:39.749210
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,929.35,929.35,rl,PPO,2026-06-17T08:58:39.749210
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,929.35,929.35,rl,DQN,2026-06-17T08:58:39.760748
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,929.55,929.55,rl,Custom,2026-06-17T08:58:39.766315
session_1781686629492,sim-e4f93e94ad91,v768,two_wheeler,HR86BW7821,0.0,929.85,929.85,rl,DQN,2026-06-17T08:58:39.773075
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,929.85,929.85,rl,DQN,2026-06-17T08:58:39.776082
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,930.05,930.05,rl,PPO,2026-06-17T08:58:39.781260
session_1781686629492,sim-e4f93e94ad91,v788,two_wheeler,MH16SD7729,0.0,930.35,930.35,rl,A2C,2026-06-17T08:58:39.854585
session_1781686629492,sim-e4f93e94ad91,v788,two_wheeler,MH16SD7729,0.0,930.35,930.35,rl,Custom,2026-06-17T08:58:39.854585
session_1781686629492,sim-e4f93e94ad91,v778,car,KL65MS6229,0.0,931.15,931.15,rl,Custom,2026-06-17T08:58:39.869757
session_1781686629492,sim-e4f93e94ad91,v778,car,KL65MS6229,0.0,931.45,931.45,rl,SAC,2026-06-17T08:58:39.951144
session_1781686629492,sim-e4f93e94ad91,v750,two_wheeler,DL18OL9210,0.0,931.65,931.65,baseline,fixed_time,2026-06-17T08:58:39.958746
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,931.65,931.65,baseline,fixed_time,2026-06-17T08:58:39.961746
session_1781686629492,sim-e4f93e94ad91,v778,car,KL65MS6229,0.0,931.75,931.75,rl,DQN,2026-06-17T08:58:39.966913
session_1781686629492,sim-e4f93e94ad91,v747,two_wheeler,AP88CO1171,0.0,931.85,931.85,baseline,fixed_time,2026-06-17T08:58:39.966913
session_1781686629492,sim-e4f93e94ad91,v748,ev_scooter,HR56RY3227,0.0,931.85,931.85,baseline,fixed_time,2026-06-17T08:58:39.966913
session_1781686629492,sim-e4f93e94ad91,v759,two_wheeler,KL40FT7028,0.0,931.85,931.85,baseline,fixed_time,2026-06-17T08:58:39.966913
session_1781686629492,sim-e4f93e94ad91,v752,car,HR55QD6257,0.0,931.95,931.95,baseline,fixed_time,2026-06-17T08:58:39.978337
session_1781686629492,sim-e4f93e94ad91,v739,auto_rickshaw,UP96FH7500,0.0,932.15,932.15,rl,A2C,2026-06-17T08:58:39.982312
session_1781686629492,sim-e4f93e94ad91,v765,auto_rickshaw,TN20BN7577,0.0,932.25,932.25,baseline,fixed_time,2026-06-17T08:58:39.982312
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,932.35,932.35,baseline,fixed_time,2026-06-17T08:58:40.060651
session_1781686629492,sim-e4f93e94ad91,v789,auto_rickshaw,TS95DD9641,0.0,932.35,932.35,baseline,fixed_time,2026-06-17T08:58:40.061655
session_1781686629492,sim-e4f93e94ad91,v789,auto_rickshaw,TS95DD9641,0.0,932.35,932.35,rl,DQN,2026-06-17T08:58:40.061655
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,932.45,932.45,baseline,fixed_time,2026-06-17T08:58:40.061655
session_1781686629492,sim-e4f93e94ad91,v753,car,TS25UZ9449,0.0,932.55,932.55,baseline,fixed_time,2026-06-17T08:58:40.076993
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,932.55,932.55,baseline,fixed_time,2026-06-17T08:58:40.080032
session_1781686629492,sim-e4f93e94ad91,v762,ev_scooter,AP33HJ4568,0.0,932.85,932.85,rl,A2C,2026-06-17T08:58:40.085077
session_1781686629492,sim-e4f93e94ad91,v764,ev_scooter,HR44EM4736,0.0,933.05,933.05,baseline,fixed_time,2026-06-17T08:58:40.087082
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,933.15,933.15,baseline,fixed_time,2026-06-17T08:58:40.093413
session_1781686629492,sim-e4f93e94ad91,v790,two_wheeler,TN58KL6919,0.0,933.35,933.35,baseline,fixed_time,2026-06-17T08:58:40.155506
session_1781686629492,sim-e4f93e94ad91,v790,two_wheeler,TN58KL6919,0.0,933.35,933.35,rl,DQN,2026-06-17T08:58:40.161751
session_1781686629492,sim-e4f93e94ad91,v766,car,AP36CX8233,0.0,934.15,934.15,baseline,fixed_time,2026-06-17T08:58:40.163757
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,934.25,934.25,baseline,fixed_time,2026-06-17T08:58:40.175895
session_1781686629492,sim-e4f93e94ad91,v791,car,UP89FU9899,0.0,934.35,934.35,rl,PPO,2026-06-17T08:58:40.239542
session_1781686629492,sim-e4f93e94ad91,v778,car,KL65MS6229,0.0,934.35,934.35,rl,A2C,2026-06-17T08:58:40.242313
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,934.65,934.65,rl,PPO,2026-06-17T08:58:40.248853
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,934.85,934.85,baseline,fixed_time,2026-06-17T08:58:40.248853
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,934.95,934.95,baseline,fixed_time,2026-06-17T08:58:40.248853
session_1781686629492,sim-e4f93e94ad91,v792,two_wheeler,KA36CL3539,0.0,935.35,935.35,rl,PPO,2026-06-17T08:58:40.327321
session_1781686629492,sim-e4f93e94ad91,v792,two_wheeler,KA36CL3539,0.0,935.35,935.35,rl,SAC,2026-06-17T08:58:40.327321
session_1781686629492,sim-e4f93e94ad91,v793,auto_rickshaw,TN53FA7973,0.0,936.35,936.35,rl,A2C,2026-06-17T08:58:40.412503
session_1781686629492,sim-e4f93e94ad91,v793,auto_rickshaw,TN53FA7973,0.0,936.35,936.35,rl,Custom,2026-06-17T08:58:40.417931
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,937.35,937.35,rl,SAC,2026-06-17T08:58:40.487208
session_1781686629492,sim-e4f93e94ad91,v769,delivery_bike,DL88II6633,0.0,937.55,937.55,rl,SAC,2026-06-17T08:58:40.492244
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,937.75,937.75,rl,SAC,2026-06-17T08:58:40.497491
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,938.05,938.05,baseline,fixed_time,2026-06-17T08:58:40.504054
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,938.85,938.85,rl,SAC,2026-06-17T08:58:40.569594
session_1781686629492,sim-e4f93e94ad91,v778,car,KL65MS6229,0.0,938.95,938.95,rl,PPO,2026-06-17T08:58:40.576214
session_1781686629492,sim-e4f93e94ad91,v782,car,KA21SD3159,0.0,939.15,939.15,rl,SAC,2026-06-17T08:58:40.581727
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,939.25,939.25,rl,DQN,2026-06-17T08:58:40.583734
session_1781686629492,sim-e4f93e94ad91,v781,car,GJ05IH9253,0.0,939.25,939.25,rl,DQN,2026-06-17T08:58:40.583734
session_1781686629492,sim-e4f93e94ad91,v795,auto_rickshaw,GJ11VT3855,0.0,939.35,939.35,baseline,fixed_time,2026-06-17T08:58:40.661525
session_1781686629492,sim-e4f93e94ad91,v795,auto_rickshaw,GJ11VT3855,0.0,939.35,939.35,rl,DQN,2026-06-17T08:58:40.661525
session_1781686629492,sim-e4f93e94ad91,v795,auto_rickshaw,GJ11VT3855,0.0,939.35,939.35,rl,SAC,2026-06-17T08:58:40.667793
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,939.45,939.45,rl,SAC,2026-06-17T08:58:40.671817
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,939.45,939.45,rl,SAC,2026-06-17T08:58:40.675489
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,939.75,939.75,baseline,fixed_time,2026-06-17T08:58:40.682442
session_1781686629492,sim-e4f93e94ad91,v784,ev_scooter,AP91QI6436,0.0,939.95,939.95,baseline,fixed_time,2026-06-17T08:58:40.685456
session_1781686629492,sim-e4f93e94ad91,v777,ev_scooter,HR30GO2006,0.0,940.15,940.15,rl,PPO,2026-06-17T08:58:40.692240
session_1781686629492,sim-e4f93e94ad91,v784,ev_scooter,AP91QI6436,0.0,940.15,940.15,rl,SAC,2026-06-17T08:58:40.692240
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,940.25,940.25,rl,SAC,2026-06-17T08:58:40.699115
session_1781686629492,sim-e4f93e94ad91,v774,car,TS18QC2774,0.0,940.35,940.35,rl,PPO,2026-06-17T08:58:40.761731
session_1781686629492,sim-e4f93e94ad91,v796,car,AP99BD8620,0.0,940.35,940.35,rl,SAC,2026-06-17T08:58:40.761731
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,940.55,940.55,rl,DQN,2026-06-17T08:58:40.771973
session_1781686629492,sim-e4f93e94ad91,v786,car,TN09UB9696,0.0,940.65,940.65,rl,SAC,2026-06-17T08:58:40.771973
session_1781686629492,sim-e4f93e94ad91,v784,ev_scooter,AP91QI6436,0.0,940.75,940.75,rl,DQN,2026-06-17T08:58:40.777396
session_1781686629492,sim-e4f93e94ad91,v786,car,TN09UB9696,0.0,941.15,941.15,baseline,fixed_time,2026-06-17T08:58:40.781297
session_1781686629492,sim-e4f93e94ad91,v786,car,TN09UB9696,0.0,941.25,941.25,rl,A2C,2026-06-17T08:58:40.781297
session_1781686629492,sim-e4f93e94ad91,v797,two_wheeler,AP28CC6365,0.0,941.35,941.35,baseline,fixed_time,2026-06-17T08:58:40.856626
session_1781686629492,sim-e4f93e94ad91,v797,two_wheeler,AP28CC6365,0.0,941.35,941.35,rl,Custom,2026-06-17T08:58:40.861586
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,941.55,941.55,rl,DQN,2026-06-17T08:58:40.866938
session_1781686629492,sim-e4f93e94ad91,v784,ev_scooter,AP91QI6436,0.0,942.05,942.05,rl,A2C,2026-06-17T08:58:40.872377
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,942.25,942.25,rl,DQN,2026-06-17T08:58:40.875451
session_1781686629492,sim-e4f93e94ad91,v798,car,KA38BS7851,0.0,942.35,942.35,rl,DQN,2026-06-17T08:58:40.938314
session_1781686629492,sim-e4f93e94ad91,v798,car,KA38BS7851,0.0,942.35,942.35,rl,SAC,2026-06-17T08:58:40.942501
session_1781686629492,sim-e4f93e94ad91,v798,car,KA38BS7851,0.0,942.35,942.35,rl,A2C,2026-06-17T08:58:40.945507
session_1781686629492,sim-e4f93e94ad91,v798,car,KA38BS7851,0.0,942.35,942.35,rl,Custom,2026-06-17T08:58:40.949732
session_1781686629492,sim-e4f93e94ad91,v786,car,TN09UB9696,0.0,942.45,942.45,rl,DQN,2026-06-17T08:58:40.952732
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,942.45,942.45,rl,SAC,2026-06-17T08:58:40.954731
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,942.85,942.85,rl,A2C,2026-06-17T08:58:40.961628
session_1781686629492,sim-e4f93e94ad91,v788,two_wheeler,MH16SD7729,0.0,943.45,943.45,baseline,fixed_time,2026-06-17T08:58:41.033329
session_1781686629492,sim-e4f93e94ad91,v788,two_wheeler,MH16SD7729,0.0,943.45,943.45,rl,SAC,2026-06-17T08:58:41.033329
session_1781686629492,sim-e4f93e94ad91,v776,car,HR98DU1110,0.0,943.45,943.45,rl,Custom,2026-06-17T08:58:41.042398
session_1781686629492,sim-e4f93e94ad91,v782,car,KA21SD3159,0.0,943.45,943.45,rl,Custom,2026-06-17T08:58:41.042398
session_1781686629492,sim-e4f93e94ad91,v771,car,TS25YP4497,0.0,943.65,943.65,rl,Custom,2026-06-17T08:58:41.048970
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,943.95,943.95,rl,A2C,2026-06-17T08:58:41.048970
session_1781686629492,sim-e4f93e94ad91,v775,car,HR68VK7827,0.0,944.05,944.05,rl,Custom,2026-06-17T08:58:41.059195
session_1781686629492,sim-e4f93e94ad91,v785,two_wheeler,UP60ZB8303,0.0,944.15,944.15,rl,Custom,2026-06-17T08:58:41.061711
session_1781686629492,sim-e4f93e94ad91,v773,two_wheeler,MH55KD3508,0.0,944.25,944.25,rl,Custom,2026-06-17T08:58:41.064658
session_1781686629492,sim-e4f93e94ad91,v788,two_wheeler,MH16SD7729,0.0,944.45,944.45,rl,DQN,2026-06-17T08:58:41.127186
session_1781686629492,sim-e4f93e94ad91,v789,auto_rickshaw,TS95DD9641,0.0,944.75,944.75,rl,PPO,2026-06-17T08:58:41.135276
session_1781686629492,sim-e4f93e94ad91,v786,car,TN09UB9696,0.0,944.85,944.85,rl,Custom,2026-06-17T08:58:41.137282
session_1781686629492,sim-e4f93e94ad91,v779,cab,MH34UN9003,0.0,944.95,944.95,rl,Custom,2026-06-17T08:58:41.143108
session_1781686629492,sim-e4f93e94ad91,v783,two_wheeler,MH80VQ3320,0.0,945.05,945.05,rl,Custom,2026-06-17T08:58:41.146928
session_1781686629492,sim-e4f93e94ad91,v770,car,UP38UT9162,0.0,945.15,945.15,rl,Custom,2026-06-17T08:58:41.153613
session_1781686629492,sim-e4f93e94ad91,v787,tsrtc_bus,GJ52HC7724,0.0,945.15,945.15,rl,Custom,2026-06-17T08:58:41.153613
session_1781686629492,sim-e4f93e94ad91,v800,ev_scooter,KA09TA9716,0.0,945.35,945.35,rl,A2C,2026-06-17T08:58:41.221885
session_1781686629492,sim-e4f93e94ad91,v800,ev_scooter,KA09TA9716,0.0,945.35,945.35,rl,Custom,2026-06-17T08:58:41.221885
session_1781686629492,sim-e4f93e94ad91,v790,two_wheeler,TN58KL6919,0.0,945.95,945.95,rl,SAC,2026-06-17T08:58:41.227755
session_1781686629492,sim-e4f93e94ad91,v790,two_wheeler,TN58KL6919,0.0,946.15,946.15,rl,A2C,2026-06-17T08:58:41.236511
session_1781686629492,sim-e4f93e94ad91,v780,car,UP68PS3172,0.0,946.15,946.15,rl,Custom,2026-06-17T08:58:41.236511
